w,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
29.836472402833405,2,0,[1.],[-2.09813712e-06 -1.69241424e-03  1.00000000e+00],"[1.0, 0.0016924142440581, 4.962403096604958e-06]",396.233256324266,-298.05214105822176,[1],-1202.8603472867935,298.05214105822176,0.186388176642795,[]
32.74549162877732,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
32.74549162877732,0,1,[0.00141458 1.        ],[1.],"[1.0, 0.0014145822484568, 0.0]",,,,,,,
32.74549162877732,0,2,[3.48047703e-06 1.41458225e-03 1.00000000e+00],[1.],"[1.0, 0.0014145822484568, 3.4804770280064896e-06]",,,,,,,
32.74549162877732,1,0,[1.],[-0.00141458  1.        ],"[1.0, 0.0014145822484568, 2.001042937649096e-06]",706.9224861904797,-706.9224861904797,[1],,,0.0,[]
32.74549162877732,1,1,[-0.00104585  1.        ],[-0.00246043  1.        ],"[1.0, 0.0014145822484568, 3.4804770280064896e-06]",406.4334391734311,-233.67221117625238,[1],,,0.42506647176601775,[0.42506647]
32.74549162877732,2,0,[1.],[-1.47943409e-06 -1.41458225e-03  1.00000000e+00],"[1.0, 0.0014145822484568, 3.4804770280064896e-06]",472.96811990770215,-355.3619140858745,[1],-1429.1325463439434,355.3619140858745,0.1868260289220994,[]
35.938136638046295,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
35.938136638046295,0,1,[0.00118112 1.        ],[1.],"[1.0, 0.0011811214412172, 0.0]",,,,,,,
35.938136638046295,0,2,[2.43463572e-06 1.18112144e-03 1.00000000e+00],[1.],"[1.0, 0.0011811214412172, 2.4346357240635753e-06]",,,,,,,
35.938136638046295,1,0,[1.],[-0.00118112  1.        ],"[1.0, 0.0011811214412172, 1.3950478589029955e-06]",846.6529902034918,-846.6529902034918,[1],,,0.0,[]
35.938136638046295,1,1,[-8.80170175e-04  1.00000000e+00],[-0.00206129  1.        ],"[1.0, 0.0011811214412172, 2.4346357240635753e-06]",485.13271597191005,-277.9813628836473,[1],,,0.4269993473296431,[0.42699935]
35.938136638046295,2,0,[1.],[-1.03958787e-06 -1.18112144e-03  1.00000000e+00],"[1.0, 0.0011811214412172, 2.4346357240635753e-06]",565.3412044367774,-424.34642589786336,[1],-1701.4851330067381,424.34642589786336,0.18719847166432402,[]
39.4420605943766,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
39.4420605943766,0,1,[9.85306136e-04 1.00000000e+00],[1.],"[1.0, 0.0009853061359745, 0.0]",,,,,,,
39.4420605943766,0,2,[1.69922857e-06 9.85306136e-04 1.00000000e+00],[1.],"[1.0, 0.0009853061359745, 1.6992285700281442e-06]",,,,,,,
39.4420605943766,1,0,[1.],[-9.85306136e-04  1.00000000e+00],"[1.0, 0.0009853061359745, 9.708281815889997e-07]",1014.9129935245631,-1014.9129935245631,[1],,,0.0,[]
39.4420605943766,1,1,[-7.39263019e-04  1.00000000e+00],[-0.00172457  1.        ],"[1.0, 0.0009853061359745, 1.6992285700281442e-06]",579.8549726351296,-331.2912450968136,[1],,,0.42866533748728114,[0.42866534]
39.4420605943766,2,0,[1.],[-7.28400388e-07 -9.85306136e-04  1.00000000e+00],"[1.0, 0.0009853061359745, 1.6992285700281442e-06]",676.5437992441379,-507.38352926602977,[1],-2029.2423310033905,507.38352926602977,0.18751797253821156,[]
43.287612810830616,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
43.287612810830616,0,1,[8.21326109e-04 1.00000000e+00],[1.],"[1.0, 0.0008213261086688, 0.0]",,,,,,,
43.287612810830616,0,2,[1.18361060e-06 8.21326109e-04 1.00000000e+00],[1.],"[1.0, 0.0008213261086688, 1.1836105961294934e-06]",,,,,,,
43.287612810830616,1,0,[1.],[-8.21326109e-04  1.00000000e+00],"[1.0, 0.0008213261086688, 6.745765767810335e-07]",1217.5431773632442,-1217.5431773632442,[1],,,0.0,[]
43.287612810830616,1,1,[-6.19770897e-04  1.00000000e+00],[-0.0014411  1.       ],"[1.0, 0.0008213261086688, 1.1836105961294934e-06]",693.9158126453124,-395.48425385783827,[1],,,0.4300688258562775,[0.43006883]
43.287612810830616,2,0,[1.],[-5.09034019e-07 -8.21326109e-04  1.00000000e+00],"[1.0, 0.0008213261086688, 1.1836105961294934e-06]",810.4547656411404,-607.3768829174594,[1],-2423.954212534807,607.3768829174594,0.1877860490172121,[]
47.50810162102798,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
47.50810162102798,0,1,[6.84192024e-04 1.00000000e+00],[1.],"[1.0, 0.0006841920242195, 0.0]",,,,,,,
47.50810162102798,0,2,[8.20922401e-07 6.84192024e-04 1.00000000e+00],[1.],"[1.0, 0.0006841920242195, 8.20922400939192e-07]",,,,,,,
47.50810162102798,1,0,[1.],[-6.84192024e-04  1.00000000e+00],"[1.0, 0.0006841920242195, 4.681187260055769e-07]",1461.577984836584,-1461.577984836584,[1],,,0.0,[]
47.50810162102798,1,1,[-5.15650084e-04  1.00000000e+00],[-0.00119984  1.        ],"[1.0, 0.0006841920242195, 8.20922400939192e-07]",833.4429946566655,-475.2584073849028,[1],,,0.42976495041429413,[0.42976495]
47.50810162102798,2,0,[1.],[-3.52803675e-07 -6.84192024e-04  1.00000000e+00],"[1.0, 0.0006841920242195, 8.20922400939192e-07]",973.1981955942103,-729.4542868934913,[1],-2912.4977914621963,729.4542868934913,0.1877280902374677,[]
52.140082879996896,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
52.140082879996896,0,1,[5.69641599e-04 1.00000000e+00],[1.],"[1.0, 0.0005696415985005, 0.0]",,,,,,,
52.140082879996896,0,2,[5.69693953e-07 5.69641599e-04 1.00000000e+00],[1.],"[1.0, 0.0005696415985005, 5.696939525591979e-07]",,,,,,,
52.140082879996896,1,0,[1.],[-5.69641599e-04  1.00000000e+00],"[1.0, 0.0005696415985005, 3.244915507422048e-07]",1755.4897722223182,-1755.4897722223182,[1],,,0.0,[]
52.140082879996896,1,1,[-4.30450309e-04  1.00000000e+00],[-0.00100009  1.        ],"[1.0, 0.0005696415985005, 5.696939525591979e-07]",999.9081014315445,-569.5369048164513,[1],,,0.43041075074693486,[0.43041075]
52.140082879996896,2,0,[1.],[-2.45202402e-07 -5.69641599e-04  1.00000000e+00],"[1.0, 0.0005696415985005, 5.696939525591979e-07]",1168.1292043031099,-875.2752301986261,[1],-3491.27773090544,875.2752301986261,0.1878512099006973,[]
57.223676593502205,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
57.223676593502205,0,1,[4.74049825e-04 1.00000000e+00],[1.],"[1.0, 0.0004740498250185, 0.0]",,,,,,,
57.223676593502205,0,2,[3.95655479e-07 4.74049825e-04 1.00000000e+00],[1.],"[1.0, 0.0004740498250185, 3.956554788510138e-07]",,,,,,,
57.223676593502205,1,0,[1.],[-4.74049825e-04  1.00000000e+00],"[1.0, 0.0004740498250185, 2.247232366000705e-07]",2109.482900792073,-2109.482900792073,[1],,,0.0,[]
57.223676593502205,1,1,[-3.60578642e-04  1.00000000e+00],[-8.34628467e-04  1.00000000e+00],"[1.0, 0.0004740498250185, 3.956554788510138e-07]",1198.1379011738798,-680.5148454582554,[1],,,0.43202293760048943,[0.43202294]
57.223676593502205,2,0,[1.],[-1.70932242e-07 -4.74049825e-04  1.00000000e+00],"[1.0, 0.0004740498250185, 3.956554788510138e-07]",1401.367466235425,-1049.1774752500592,[1],-4174.68757703438,1049.1774752500592,0.18815766112574459,[]
62.8029144183426,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
62.8029144183426,0,1,[3.94345404e-04 1.00000000e+00],[1.],"[1.0, 0.000394345404416, 0.0]",,,,,,,
62.8029144183426,0,2,[2.75486589e-07 3.94345404e-04 1.00000000e+00],[1.],"[1.0, 0.000394345404416, 2.754865886853524e-07]",,,,,,,
62.8029144183426,1,0,[1.],[-3.94345404e-04  1.00000000e+00],"[1.0, 0.000394345404416, 1.5550829798401857e-07]",2535.8479870735027,-2535.8479870735027,[1],,,0.0,[]
62.8029144183426,1,1,[-3.04246707e-04  1.00000000e+00],[-6.98592111e-04  1.00000000e+00],"[1.0, 0.000394345404416, 2.754865886853524e-07]",1431.450461156214,-808.0336176258916,[1],,,0.4355140889938831,[0.43551409]
62.8029144183426,2,0,[1.],[-1.19978291e-07 -3.94345404e-04  1.00000000e+00],"[1.0, 0.000394345404416, 2.754865886853524e-07]",1678.5864755562175,-1254.4953638943539,[1],-4965.392797857123,1254.4953638943539,0.18881686896802397,[]
68.92612104349702,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
68.92612104349702,0,1,[3.2793459e-04 1.0000000e+00],[1.],"[1.0, 0.0003279345899802, 0.0]",,,,,,,
68.92612104349702,0,2,[1.92011208e-07 3.27934590e-04 1.00000000e+00],[1.],"[1.0, 0.0003279345899802, 1.9201120832461913e-07]",,,,,,,
68.92612104349702,1,0,[1.],[-3.2793459e-04  1.0000000e+00],"[1.0, 0.0003279345899802, 1.0754109530548189e-07]",3049.3885992946884,-3049.3885992946884,[1],,,0.0,[]
68.92612104349702,1,1,[-2.575822e-04  1.000000e+00],[-5.8551679e-04  1.0000000e+00],"[1.0, 0.0003279345899802, 1.9201120832461913e-07]",1707.8929550080497,-956.5518630327388,[1],,,0.43992282406936306,[0.43992282]
68.92612104349702,2,0,[1.],[-8.4470113e-08 -3.2793459e-04  1.0000000e+00],"[1.0, 0.0003279345899802, 1.9201120832461913e-07]",2009.3763901920408,-1498.3538525647436,[1],-5891.632235000777,1498.3538525647436,0.1896408324105807,[]
75.64633275546291,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
75.64633275546291,0,1,[2.72632949e-04 1.00000000e+00],[1.],"[1.0, 0.0002726329493191, 0.0]",,,,,,,
75.64633275546291,0,2,[1.33422079e-07 2.72632949e-04 1.00000000e+00],[1.],"[1.0, 0.0002726329493191, 1.3342207920027306e-07]",,,,,,,
75.64633275546291,1,0,[1.],[-2.72632949e-04  1.00000000e+00],"[1.0, 0.0002726329493191, 7.432872505443093e-08]",3667.9352312238752,-3667.9352312238752,[1],,,0.0,[]
75.64633275546291,1,1,[-2.16750596e-04  1.00000000e+00],[-4.89383545e-04  1.00000000e+00],"[1.0, 0.0002726329493191, 1.3342207920027306e-07]",2043.3870537264272,-1138.3599731513139,[1],,,0.442905360942098,[0.44290536]
75.64633275546291,2,0,[1.],[-5.90933541e-08 -2.72632949e-04  1.00000000e+00],"[1.0, 0.0002726329493191, 1.3342207920027306e-07]",2409.5236786646233,-1794.0224631638932,[1],-7023.121151000398,1794.0224631638932,0.19019294116977833,[]
83.02175681319753,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
83.02175681319753,0,1,[2.26605048e-04 1.00000000e+00],[1.],"[1.0, 0.0002266050484767, 0.0]",,,,,,,
83.02175681319753,0,2,[9.24327437e-08 2.26605048e-04 1.00000000e+00],[1.],"[1.0, 0.0002266050484767, 9.243274370072349e-08]",,,,,,,
83.02175681319753,1,0,[1.],[-2.26605048e-04  1.00000000e+00],"[1.0, 0.0002266050484767, 5.134984799512756e-08]",4412.964347980191,-4412.964347980191,[1],,,0.0,[]
83.02175681319753,1,1,[-1.81297354e-04  1.00000000e+00],[-4.07902403e-04  1.00000000e+00],"[1.0, 0.0002266050484767, 9.243274370072349e-08]",2451.566830152704,-1361.9371127382508,[1],,,0.4444625796093767,[0.44446258]
83.02175681319753,2,0,[1.],[-4.10828957e-08 -2.26605048e-04  1.00000000e+00],"[1.0, 0.0002266050484767, 9.243274370072349e-08]",2894.2714072465888,-2153.245865680681,[1],-8410.071707706762,2153.245865680681,0.19047952134718685,[]
91.11627561154896,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
91.11627561154896,0,1,[1.88311714e-04 1.00000000e+00],[1.],"[1.0, 0.0001883117140816, 0.0]",,,,,,,
91.11627561154896,0,2,[6.39361565e-08 1.88311714e-04 1.00000000e+00],[1.],"[1.0, 0.0001883117140816, 6.393615654374746e-08]",,,,,,,
91.11627561154896,1,0,[1.],[-1.88311714e-04  1.00000000e+00],"[1.0, 0.0001883117140816, 3.546130166035027e-08]",5310.344100880925,-5310.344100880925,[1],,,0.0,[]
91.11627561154896,1,1,[-1.51211278e-04  1.00000000e+00],[-3.39522992e-04  1.00000000e+00],"[1.0, 0.0001883117140816, 6.393615654374746e-08]",2945.3086369486446,-1633.574548482692,[1],,,0.44536388207685973,[0.44536388]
91.11627561154896,2,0,[1.],[-2.84748549e-08 -1.88311714e-04  1.00000000e+00],"[1.0, 0.0001883117140816, 6.393615654374746e-08]",3479.568811645098,-2587.508582772301,[1],-10092.832157594536,2587.508582772301,0.19064486737730538,[]
100.0,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
100.0,0,1,[1.56464346e-04 1.00000000e+00],[1.],"[1.0, 0.0001564643460039, 0.0]",,,,,,,
100.0,0,2,[4.33219650e-08 1.56464346e-04 1.00000000e+00],[1.],"[1.0, 0.0001564643460039, 4.33219649892964e-08]",,,,,,,
100.0,1,0,[1.],[-1.56464346e-04  1.00000000e+00],"[1.0, 0.0001564643460039, 2.4481091570428136e-08]",6391.232415179585,-6391.232415179585,[1],,,0.0,[]
100.0,1,1,[-1.20416401e-04  1.00000000e+00],[-2.76880747e-04  1.00000000e+00],"[1.0, 0.0001564643460039, 4.33219649892964e-08]",3611.6631838504504,-2040.9382895543242,[1],,,0.434903481952476,[0.43490348]
100.0,2,0,[1.],[-1.88408734e-08 -1.56464346e-04  1.00000000e+00],"[1.0, 0.0001564643460039, 4.33219649892964e-08]",4233.285490904772,-3164.7378511896663,[1],-12537.8020876358,3164.7378511896663,0.18870200494564843,[]
