chrom,scenario,seed,priv_pca_count,priv_geo_count
22,closest10kgeo,2,,4801.0
22,closest10kgeo,3,,4801.0
22,closest10kgeo,4,,4801.0
22,closest10kgeo,5,,4801.0
22,closest10kgeo,6,,4801.0
22,closest10kgeo,7,,4801.0
22,closest10kgeo,8,,4801.0
22,closest10kgeo,9,,4801.0
22,closest10kgeo,10,,4801.0
22,uniformgeo,1,,939.0
22,uniformgeo,2,,913.0
22,uniformgeo,3,,901.0
22,uniformgeo,4,,925.0
22,uniformgeo,5,,960.0
22,uniformgeo,6,,906.0
22,uniformgeo,7,,993.0
22,uniformgeo,8,,972.0
22,uniformgeo,9,,957.0
22,uniformgeo,10,,921.0
